inning,half,outs,base_state,score_diff,win_prob,n
8,top,1,5,-1,0.20149,213
8,top,1,5,0,0.37932,318
8,top,1,5,1,0.58758,213
8,top,1,5,2,0.77336,143
8,top,1,5,3,0.89956,96
8,top,1,5,4,0.96477,64
8,top,1,5,5,0.99,43
8,top,1,5,6,0.99,29
8,top,1,6,-6,0.01,20
8,top,1,6,-5,0.01,30
8,top,1,6,-4,0.01,45
8,top,1,6,-3,0.02129,67
8,top,1,6,-2,0.06725,100
8,top,1,6,-1,0.16689,149
8,top,1,6,0,0.33092,222
8,top,1,6,1,0.53638,149
8,top,1,6,2,0.73233,100
8,top,1,6,3,0.87468,67
8,top,1,6,4,0.95337,45
8,top,1,6,5,0.98642,30
8,top,1,6,6,0.99,20
8,top,1,7,-6,0.01,14
8,top,1,7,-5,0.01,21
8,top,1,7,-4,0.01,32
8,top,1,7,-3,0.01719,48
8,top,1,7,-2,0.05658,71
8,top,1,7,-1,0.14596,106
8,top,1,7,0,0.29992,159
8,top,1,7,1,0.50163,106
8,top,1,7,2,0.70287,71
8,top,1,7,3,0.85577,48
8,top,1,7,4,0.9442,32
8,top,1,7,5,0.98306,21
8,top,1,7,6,0.99,14
8,top,2,0,-6,0.01,272
8,top,2,0,-5,0.01,406
8,top,2,0,-4,0.03005,605
8,top,2,0,-3,0.08864,903
8,top,2,0,-2,0.20629,1347
8,top,2,0,-1,0.38577,2010
8,top,2,0,0,0.59415,2999
8,top,2,0,1,0.77842,2010
8,top,2,0,2,0.90251,1347
8,top,2,0,3,0.96607,903
8,top,2,0,4,0.99,605
8,top,2,0,5,0.99,406
8,top,2,0,6,0.99,272
8,top,2,1,-6,0.01,150
8,top,2,1,-5,0.01,223
8,top,2,1,-4,0.02577,333
8,top,2,1,-3,0.07839,497
8,top,2,1,-2,0.18779,741
8,top,2,1,-1,0.36055,1106
8,top,2,1,0,0.56814,1649
8,top,2,1,1,0.75812,1106
8,top,2,1,2,0.89051,741
8,top,2,1,3,0.96072,497
8,top,2,1,4,0.98899,333
8,top,2,1,5,0.99,223
8,top,2,1,6,0.99,150
8,top,2,2,-6,0.01,82
8,top,2,2,-5,0.01,122
8,top,2,2,-4,0.02288,182
8,top,2,2,-3,0.07127,271
8,top,2,2,-2,0.17454,404
8,top,2,2,-1,0.34192,603
8,top,2,2,0,0.54833,900
8,top,2,2,1,0.74216,603
8,top,2,2,2,0.8808,404
8,top,2,2,3,0.95625,271
8,top,2,2,4,0.98744,182
8,top,2,2,5,0.99,122
8,top,2,2,6,0.99,82
8,top,2,3,-6,0.01,49
8,top,2,3,-5,0.01,73
8,top,2,3,-4,0.01989,109
8,top,2,3,-3,0.06366,163
8,top,2,3,-2,0.15996,243
8,top,2,3,-1,0.32082,362
8,top,2,3,0,0.52523,540
8,top,2,3,1,0.72303,362
8,top,2,3,2,0.86881,243
8,top,2,3,3,0.95057,163
8,top,2,3,4,0.98541,109
8,top,2,3,5,0.99,73
8,top,2,3,6,0.99,49
8,top,2,4,-6,0.01,27
8,top,2,4,-5,0.01,41
8,top,2,4,-4,0.02192,61
8,top,2,4,-3,0.06885,90
8,top,2,4,-2,0.16995,135
8,top,2,4,-1,0.33534,201
8,top,2,4,0,0.5412,300
8,top,2,4,1,0.73632,201
8,top,2,4,2,0.87718,135
8,top,2,4,3,0.95455,90
8,top,2,4,4,0.98684,61
8,top,2,4,5,0.99,41
8,top,2,4,6,0.99,27
8,top,2,5,-6,0.01,27
8,top,2,5,-5,0.01,41
8,top,2,5,-4,0.01867,61
8,top,2,5,-3,0.06048,90
8,top,2,5,-2,0.15373,135
8,top,2,5,-1,0.3116,201
8,top,2,5,0,0.51491,300
8,top,2,5,1,0.71429,201
8,top,2,5,2,0.86321,135
8,top,2,5,3,0.94786,90
8,top,2,5,4,0.98442,61
8,top,2,5,5,0.99,41
8,top,2,5,6,0.99,27
8,top,2,6,-6,0.01,19
8,top,2,6,-5,0.01,28
8,top,2,6,-4,0.01632,42
8,top,2,6,-3,0.05426,63
8,top,2,6,-2,0.14128,94
8,top,2,6,-1,0.29279,141
8,top,2,6,0,0.49341,210
8,top,2,6,1,0.69569,141
8,top,2,6,2,0.85103,94
8,top,2,6,3,0.94183,63
8,top,2,6,4,0.98217,42
8,top,2,6,5,0.99,28
8,top,2,6,6,0.99,19
8,top,2,7,-6,0.01,14
8,top,2,7,-5,0.01,20
8,top,2,7,-4,0.01294,30
8,top,2,7,-3,0.04492,45
8,top,2,7,-2,0.12186,67
8,top,2,7,-1,0.2623,101
8,top,2,7,0,0.45722,150
8,top,2,7,1,0.66317,101
8,top,2,7,2,0.82891,67
8,top,2,7,3,0.93046,45
8,top,2,7,4,0.97776,30
8,top,2,7,5,0.99,20
8,top,2,7,6,0.99,14
8,bottom,0,0,-6,0.01,320
8,bottom,0,0,-5,0.01,477
8,bottom,0,0,-4,0.01765,712
8,bottom,0,0,-3,0.06722,1063
8,bottom,0,0,-2,0.18638,1585
8,bottom,0,0,-1,0.3868,2365
8,bottom,0,0,0,0.62367,3528
8,bottom,0,0,1,0.82074,2365
8,bottom,0,0,2,0.93607,1585
8,bottom,0,0,3,0.98338,1063
8,bottom,0,0,4,0.99,712
8,bottom,0,0,5,0.99,477
8,bottom,0,0,6,0.99,320
8,bottom,0,1,-6,0.01,176
8,bottom,0,1,-5,0.01,263
8,bottom,0,1,-4,0.03042,392
8,bottom,0,1,-3,0.10246,584
8,bottom,0,1,-2,0.25368,872
8,bottom,0,1,-1,0.47617,1301
8,bottom,0,1,0,0.70643,1940
8,bottom,0,1,1,0.8742,1301
8,bottom,0,1,2,0.96008,872
8,bottom,0,1,3,0.99,584
8,bottom,0,1,4,0.99,392
8,bottom,0,1,5,0.99,263
8,bottom,0,1,6,0.99,176
8,bottom,0,2,-6,0.01,96
8,bottom,0,2,-5,0.01,143
8,bottom,0,2,-4,0.04198,214
8,bottom,0,2,-3,0.13098,319
8,bottom,0,2,-2,0.30241,476
8,bottom,0,2,-1,0.53407,709
8,bottom,0,2,0,0.75438,1058
8,bottom,0,2,1,0.90184,709
8,bottom,0,2,2,0.97114,476
8,bottom,0,2,3,0.99,319
8,bottom,0,2,4,0.99,214
8,bottom,0,2,5,0.99,143
8,bottom,0,2,6,0.99,96
8,bottom,0,3,-6,0.01,58
8,bottom,0,3,-5,0.01651,86
8,bottom,0,3,-4,0.06381,128
8,bottom,0,3,-3,0.17933,191
8,bottom,0,3,-2,0.37669,285
8,bottom,0,3,-1,0.61356,426
8,bottom,0,3,0,0.81371,635
8,bottom,0,3,1,0.93267,426
8,bottom,0,3,2,0.98225,285
8,bottom,0,3,3,0.99,191
8,bottom,0,3,4,0.99,128
8,bottom,0,3,5,0.99,86
8,bottom,0,3,6,0.99,58
8,bottom,0,4,-6,0.01,32
8,bottom,0,4,-5,0.01445,48
8,bottom,0,4,-4,0.05747,71
8,bottom,0,4,-3,0.16589,106
8,bottom,0,4,-2,0.35694,159
8,bottom,0,4,-1,0.59335,236
8,bottom,0,4,0,0.79931,353
8,bottom,0,4,1,0.92554,236
8,bottom,0,4,2,0.9798,159
8,bottom,0,4,3,0.99,106
8,bottom,0,4,4,0.99,71
8,bottom,0,4,5,0.99,48
8,bottom,0,4,6,0.99,32
8,bottom,0,5,-6,0.01,32
8,bottom,0,5,-5,0.02741,48
8,bottom,0,5,-4,0.09457,71
8,bottom,0,5,-3,0.23939,106
8,bottom,0,5,-2,0.4582,159
8,bottom,0,5,-1,0.69068,236
8,bottom,0,5,0,0.86458,353
8,bottom,0,5,1,0.95601,236
8,bottom,0,5,2,0.98965,159
8,bottom,0,5,3,0.99,106
8,bottom,0,5,4,0.99,71
8,bottom,0,5,5,0.99,48
8,bottom,0,5,6,0.99,32
8,bottom,0,6,-6,0.01,22
8,bottom,0,6,-5,0.03508,33
8,bottom,0,6,-4,0.11428,50
8,bottom,0,6,-3,0.2744,74
8,bottom,0,6,-2,0.50141,111
8,bottom,0,6,-1,0.72785,166
8,bottom,0,6,0,0.88684,247
8,bottom,0,6,1,0.96526,166
8,bottom,0,6,2,0.99,111
8,bottom,0,6,3,0.99,74
8,bottom,0,6,4,0.99,50
8,bottom,0,6,5,0.99,33
8,bottom,0,6,6,0.99,22
8,bottom,0,7,-6,0.0132,16
8,bottom,0,7,-5,0.05353,24
8,bottom,0,7,-4,0.15731,36
8,bottom,0,7,-3,0.34397,53
8,bottom,0,7,-2,0.57974,79
8,bottom,0,7,-1,0.78934,118
8,bottom,0,7,0,0.92047,176
8,bottom,0,7,1,0.97802,118
8,bottom,0,7,2,0.99,79
8,bottom,0,7,3,0.99,53
8,bottom,0,7,4,0.99,36
8,bottom,0,7,5,0.99,24
8,bottom,0,7,6,0.99,16
8,bottom,1,0,-6,0.01,288
8,bottom,1,0,-5,0.01,430
8,bottom,1,0,-4,0.01244,641
8,bottom,1,0,-3,0.05106,956
8,bottom,1,0,-2,0.15184,1427
8,bottom,1,0,-1,0.33557,2128
8,bottom,1,0,0,0.57076,3175
8,bottom,1,0,1,0.78266,2128
8,bottom,1,0,2,0.91701,1427
8,bottom,1,0,3,0.97678,956
8,bottom,1,0,4,0.99,641
8,bottom,1,0,5,0.99,430
8,bottom,1,0,6,0.99,288
8,bottom,1,1,-6,0.01,158
8,bottom,1,1,-5,0.01,236
8,bottom,1,1,-4,0.01841,353
8,bottom,1,1,-3,0.06946,526
8,bottom,1,1,-2,0.19095,785
8,bottom,1,1,-1,0.39328,1171
8,bottom,1,1,0,0.63006,1746
8,bottom,1,1,1,0.82513,1171
8,bottom,1,1,2,0.93817,785
8,bottom,1,1,3,0.98407,526
8,bottom,1,1,4,0.99,353
8,bottom,1,1,5,0.99,236
8,bottom,1,1,6,0.99,158
8,bottom,1,2,-6,0.01,86
8,bottom,1,2,-5,0.01,129
8,bottom,1,2,-4,0.02311,192
8,bottom,1,2,-3,0.0829,287
8,bottom,1,2,-2,0.21748,428
8,bottom,1,2,-1,0.42963,639
8,bottom,1,2,0,0.66474,953
8,bottom,1,2,1,0.84818,639
8,bottom,1,2,2,0.94881,428
8,bottom,1,2,3,0.98747,287
8,bottom,1,2,4,0.99,192
8,bottom,1,2,5,0.99,129
8,bottom,1,2,6,0.99,86
8,bottom,1,3,-6,0.01,52
8,bottom,1,3,-5,0.01,77
8,bottom,1,3,-4,0.03148,115
8,bottom,1,3,-3,0.10519,172
8,bottom,1,3,-2,0.25853,257
8,bottom,1,3,-1,0.48218,383
8,bottom,1,3,0,0.7116,572
8,bottom,1,3,1,0.87729,383
8,bottom,1,3,2,0.96137,257
8,bottom,1,3,3,0.99,172
8,bottom,1,3,4,0.99,115
8,bottom,1,3,5,0.99,77
8,bottom,1,3,6,0.99,52
8,bottom,1,4,-6,0.01,29
8,bottom,1,4,-5,0.01,43
8,bottom,1,4,-4,0.03443,64
8,bottom,1,4,-3,0.11265,96
8,bottom,1,4,-2,0.27159,143
8,bottom,1,4,-1,0.49804,213
8,bottom,1,4,0,0.72504,318
8,bottom,1,4,1,0.88521,213
8,bottom,1,4,2,0.9646,143
8,bottom,1,4,3,0.99,96
8,bottom,1,4,4,0.99,64
8,bottom,1,4,5,0.99,43
8,bottom,1,4,6,0.99,29
8,bottom,1,5,-6,0.01,29
8,bottom,1,5,-5,0.0102,43
8,bottom,1,5,-4,0.04364,64
8,bottom,1,5,-3,0.13488,96
8,bottom,1,5,-2,0.30875,143
8,bottom,1,5,-1,0.54125,213
8,bottom,1,5,0,0.76004,318
8,bottom,1,5,1,0.90495,213
8,bottom,1,5,2,0.97232,143
8,bottom,1,5,3,0.99,96
8,bottom,1,5,4,0.99,64
8,bottom,1,5,5,0.99,43
8,bottom,1,5,6,0.99,29
8,bottom,1,6,-6,0.01,20
8,bottom,1,6,-5,0.01504,30
8,bottom,1,6,-4,0.05931,45
8,bottom,1,6,-3,0.16984,67
8,bottom,1,6,-2,0.3628,100
8,bottom,1,6,-1,0.59942,149
8,bottom,1,6,0,0.80368,222
8,bottom,1,6,1,0.92773,149
8,bottom,1,6,2,0.98056,100
8,bottom,1,6,3,0.99,67
8,bottom,1,6,4,0.99,45
8,bottom,1,6,5,0.99,30
8,bottom,1,6,6,0.99,20
8,bottom,1,7,-6,0.01,14
8,bottom,1,7,-5,0.0193,21
8,bottom,1,7,-4,0.07208,32
8,bottom,1,7,-3,0.19626,48
8,bottom,1,7,-2,0.40072,71
8,bottom,1,7,-1,0.63732,106
8,bottom,1,7,0,0.83006,159
8,bottom,1,7,1,0.9405,106
8,bottom,1,7,2,0.98483,71
8,bottom,1,7,3,0.99,48
8,bottom,1,7,4,0.99,32
8,bottom,1,7,5,0.99,21
8,bottom,1,7,6,0.99,14
8,bottom,2,0,-6,0.01,272
8,bottom,2,0,-5,0.01,406
8,bottom,2,0,-4,0.01,605
8,bottom,2,0,-3,0.04187,903
8,bottom,2,0,-2,0.13073,1347
8,bottom,2,0,-1,0.30199,2010
8,bottom,2,0,0,0.53359,2999
8,bottom,2,0,1,0.754,2010
8,bottom,2,0,2,0.90163,1347
8,bottom,2,0,3,0.97106,903
8,bottom,2,0,4,0.99,605
8,bottom,2,0,5,0.99,406
8,bottom,2,0,6,0.99,272
8,bottom,2,1,-6,0.01,150
8,bottom,2,1,-5,0.01,223
8,bottom,2,1,-4,0.01186,333
8,bottom,2,1,-3,0.04918,497
8,bottom,2,1,-2,0.14761,741
8,bottom,2,1,-1,0.329,1106
8,bottom,2,1,0,0.56365,1649
8,bottom,2,1,1,0.7773,1106
8,bottom,2,1,2,0.9142,741
8,bottom,2,1,3,0.97576,497
8,bottom,2,1,4,0.99,333
8,bottom,2,1,5,0.99,223
8,bottom,2,1,6,0.99,150
8,bottom,2,2,-6,0.01,82
8,bottom,2,2,-5,0.01,122
8,bottom,2,2,-4,0.01377,182
8,bottom,2,2,-3,0.05534,271
8,bottom,2,2,-2,0.16127,404
8,bottom,2,2,-1,0.34998,603
8,bottom,2,2,0,0.58609,900
8,bottom,2,2,1,0.79402,603
8,bottom,2,2,2,0.92286,404
8,bottom,2,2,3,0.97886,271
8,bottom,2,2,4,0.99,182
8,bottom,2,2,5,0.99,122
8,bottom,2,2,6,0.99,82
8,bottom,2,3,-6,0.01,49
8,bottom,2,3,-5,0.01,73
8,bottom,2,3,-4,0.01632,109
8,bottom,2,3,-3,0.06321,163
8,bottom,2,3,-2,0.17807,243
8,bottom,2,3,-1,0.37486,362
8,bottom,2,3,0,0.61172,540
8,bottom,2,3,1,0.81241,362
8,bottom,2,3,2,0.93204,243
8,bottom,2,3,3,0.98203,163
8,bottom,2,3,4,0.99,109
8,bottom,2,3,5,0.99,73
8,bottom,2,3,6,0.99,49
8,bottom,2,4,-6,0.01,27
8,bottom,2,4,-5,0.01,41
8,bottom,2,4,-4,0.01452,61
8,bottom,2,4,-3,0.05768,90
8,bottom,2,4,-2,0.16635,135
8,bottom,2,4,-1,0.35761,201
8,bottom,2,4,0,0.59405,300
8,bottom,2,4,1,0.79981,201
8,bottom,2,4,2,0.92579,135
8,bottom,2,4,3,0.97989,90
8,bottom,2,4,4,0.99,61
8,bottom,2,4,5,0.99,41
8,bottom,2,4,6,0.99,27
8,bottom,2,5,-6,0.01,27
8,bottom,2,5,-5,0.01,41
8,bottom,2,5,-4,0.01757,61
8,bottom,2,5,-3,0.06698,90
8,bottom,2,5,-2,0.18589,135
8,bottom,2,5,-1,0.38611,201
8,bottom,2,5,0,0.62298,300
8,bottom,2,5,1,0.82027,201
8,bottom,2,5,2,0.93585,135
8,bottom,2,5,3,0.98331,90
8,bottom,2,5,4,0.99,61
8,bottom,2,5,5,0.99,41
8,bottom,2,5,6,0.99,27
8,bottom,2,6,-6,0.01,19
8,bottom,2,6,-5,0.01,28
8,bottom,2,6,-4,0.02045,42
8,bottom,2,6,-3,0.07539,63
8,bottom,2,6,-2,0.20285,94
8,bottom,2,6,-1,0.40984,141
8,bottom,2,6,0,0.6461,210
8,bottom,2,6,1,0.83595,141
8,bottom,2,6,2,0.94324,94
8,bottom,2,6,3,0.98572,63
8,bottom,2,6,4,0.99,42
8,bottom,2,6,5,0.99,28
8,bottom,2,6,6,0.99,19
8,bottom,2,7,-6,0.01,14
8,bottom,2,7,-5,0.01,20
8,bottom,2,7,-4,0.0262,30
8,bottom,2,7,-3,0.09135,45
8,bottom,2,7,-2,0.23344,67
8,bottom,2,7,-1,0.45055,101
8,bottom,2,7,0,0.68385,150
8,bottom,2,7,1,0.86033,101
8,bottom,2,7,2,0.95418,67
8,bottom,2,7,3,0.98911,45
8,bottom,2,7,4,0.99,30
8,bottom,2,7,5,0.99,20
8,bottom,2,7,6,0.99,14
9,top,0,0,-6,0.01,312
9,top,0,0,-5,0.01,466
9,top,0,0,-4,0.01,695
9,top,0,0,-3,0.01615,1037
9,top,0,0,-2,0.0796,1547
9,top,0,0,-1,0.24762,2309
9,top,0,0,0,0.51555,3444
9,top,0,0,1,0.77617,2309
9,top,0,0,2,0.93101,1547
9,top,0,0,3,0.98658,1037
9,top,0,0,4,0.99,695
9,top,0,0,5,0.99,466
9,top,0,0,6,0.99,312
9,top,0,1,-6,0.01,172
9,top,0,1,-5,0.01,256
9,top,0,1,-4,0.01,382
9,top,0,1,-3,0.01,571
9,top,0,1,-2,0.0461,851
9,top,0,1,-1,0.16964,1270
9,top,0,1,0,0.40779,1894
9,top,0,1,1,0.68681,1270
9,top,0,1,2,0.88667,851
9,top,0,1,3,0.97362,571
9,top,0,1,4,0.99,382
9,top,0,1,5,0.99,256
9,top,0,1,6,0.99,172
9,top,0,2,-6,0.01,94
9,top,0,2,-5,0.01,140
9,top,0,2,-4,0.01,209
9,top,0,2,-3,0.01,311
9,top,0,2,-2,0.03141,464
9,top,0,2,-1,0.12914,693
9,top,0,2,0,0.34202,1033
9,top,0,2,1,0.62296,693
9,top,0,2,2,0.84956,464
9,top,0,2,3,0.96087,311
9,top,0,2,4,0.99,209
9,top,0,2,5,0.99,140
9,top,0,2,6,0.99,94
9,top,0,3,-6,0.01,56
9,top,0,3,-5,0.01,84
9,top,0,3,-4,0.01,125
9,top,0,3,-3,0.01,187
9,top,0,3,-2,0.0175,279
9,top,0,3,-1,0.08446,416
9,top,0,3,0,0.25778,620
9,top,0,3,1,0.52817,416
9,top,0,3,2,0.78555,279
9,top,0,3,3,0.93516,187
9,top,0,3,4,0.98766,125
9,top,0,3,5,0.99,84
9,top,0,3,6,0.99,56
9,top,0,4,-6,0.01,31
9,top,0,4,-5,0.01,47
9,top,0,4,-4,0.01,70
9,top,0,4,-3,0.01,104
9,top,0,4,-2,0.02047,155
9,top,0,4,-1,0.09471,231
9,top,0,4,0,0.27848,344
9,top,0,4,1,0.55302,231
9,top,0,4,2,0.80342,155
9,top,0,4,3,0.94279,104
9,top,0,4,4,0.98956,70
9,top,0,4,5,0.99,47
9,top,0,4,6,0.99,31
9,top,0,5,-6,0.01,31
9,top,0,5,-5,0.01,47
9,top,0,5,-4,0.01,70
9,top,0,5,-3,0.01,104
9,top,0,5,-2,0.01,155
9,top,0,5,-1,0.05166,231
9,top,0,5,0,0.18373,344
9,top,0,5,1,0.42889,231
9,top,0,5,2,0.7057,155
9,top,0,5,3,0.89677,104
9,top,0,5,4,0.9768,70
9,top,0,5,5,0.99,47
9,top,0,5,6,0.99,31
9,top,0,6,-6,0.01,22
9,top,0,6,-5,0.01,33
9,top,0,6,-4,0.01,49
9,top,0,6,-3,0.01,73
9,top,0,6,-2,0.01,108
9,top,0,6,-1,0.03914,162
9,top,0,6,0,0.15109,241
9,top,0,6,1,0.3787,162
9,top,0,6,2,0.65954,108
9,top,0,6,3,0.87138,73
9,top,0,6,4,0.96857,49
9,top,0,6,5,0.99,33
9,top,0,6,6,0.99,22
9,top,0,7,-6,0.01,16
9,top,0,7,-5,0.01,23
9,top,0,7,-4,0.01,35
9,top,0,7,-3,0.01,52
9,top,0,7,-2,0.01,77
9,top,0,7,-1,0.02267,115
9,top,0,7,0,0.10203,172
9,top,0,7,1,0.29271,115
9,top,0,7,2,0.56948,77
9,top,0,7,3,0.81481,52
9,top,0,7,4,0.94748,35
9,top,0,7,5,0.99,23
9,top,0,7,6,0.99,16
9,top,1,0,-6,0.01,281
9,top,1,0,-5,0.01,419
9,top,1,0,-4,0.01,626
9,top,1,0,-3,0.02421,934
9,top,1,0,-2,0.10704,1393
9,top,1,0,-1,0.30221,2078
9,top,1,0,0,0.5802,3100
9,top,1,0,1,0.82205,2078
9,top,1,0,2,0.95038,1393
9,top,1,0,3,0.99,934
9,top,1,0,4,0.99,626
9,top,1,0,5,0.99,419
9,top,1,0,6,0.99,281
9,top,1,1,-6,0.01,155
9,top,1,1,-5,0.01,231
9,top,1,1,-4,0.01,344
9,top,1,1,-3,0.01534,513
9,top,1,1,-2,0.07662,766
9,top,1,1,-1,0.24126,1143
9,top,1,1,0,0.50751,1705
9,top,1,1,1,0.77009,1143
9,top,1,1,2,0.92826,766
9,top,1,1,3,0.98586,513
9,top,1,1,4,0.99,344
9,top,1,1,5,0.99,231
9,top,1,1,6,0.99,155
9,top,1,2,-6,0.01,84
9,top,1,2,-5,0.01,126
9,top,1,2,-4,0.01,188
9,top,1,2,-3,0.01143,280
9,top,1,2,-2,0.06162,418
9,top,1,2,-1,0.20772,623
9,top,1,2,0,0.46304,930
9,top,1,2,1,0.73478,623
9,top,1,2,2,0.91156,418
9,top,1,2,3,0.98122,280
9,top,1,2,4,0.99,188
9,top,1,2,5,0.99,126
9,top,1,2,6,0.99,84
9,top,1,3,-6,0.01,51
9,top,1,3,-5,0.01,76
9,top,1,3,-4,0.01,113
9,top,1,3,-3,0.01,168
9,top,1,3,-2,0.04436,251
9,top,1,3,-1,0.1651,374
9,top,1,3,0,0.40081,558
9,top,1,3,1,0.6804,374
9,top,1,3,2,0.88315,251
9,top,1,3,3,0.97248,168
9,top,1,3,4,0.99,113
9,top,1,3,5,0.99,76
9,top,1,3,6,0.99,51
9,top,1,4,-6,0.01,28
9,top,1,4,-5,0.01,42
9,top,1,4,-4,0.01,63
9,top,1,4,-3,0.01,93
9,top,1,4,-2,0.04001,139
9,top,1,4,-1,0.15349,208
9,top,1,4,0,0.38254,310
9,top,1,4,1,0.66322,208
9,top,1,4,2,0.8735,139
9,top,1,4,3,0.96928,93
9,top,1,4,4,0.99,63
9,top,1,4,5,0.99,42
9,top,1,4,6,0.99,28
9,top,1,5,-6,0.01,28
9,top,1,5,-5,0.01,42
9,top,1,5,-4,0.01,63
9,top,1,5,-3,0.01,93
9,top,1,5,-2,0.02988,139
9,top,1,5,-1,0.1246,208
9,top,1,5,0,0.33411,310
9,top,1,5,1,0.61473,208
9,top,1,5,2,0.84443,139
9,top,1,5,3,0.95898,93
9,top,1,5,4,0.99,63
9,top,1,5,5,0.99,42
9,top,1,5,6,0.99,28
9,top,1,6,-6,0.01,20
9,top,1,6,-5,0.01,29
9,top,1,6,-4,0.01,44
9,top,1,6,-3,0.01,65
9,top,1,6,-2,0.01954,97
9,top,1,6,-1,0.09156,145
9,top,1,6,0,0.27221,217
9,top,1,6,1,0.54561,145
9,top,1,6,2,0.79817,97
9,top,1,6,3,0.94059,65
9,top,1,6,4,0.98902,44
9,top,1,6,5,0.99,29
9,top,1,6,6,0.99,20
9,top,1,7,-6,0.01,14
9,top,1,7,-5,0.01,21
9,top,1,7,-4,0.01,31
9,top,1,7,-3,0.01,47
9,top,1,7,-2,0.01445,70
9,top,1,7,-1,0.07332,104
9,top,1,7,0,0.23411,155
9,top,1,7,1,0.49832,104
9,top,1,7,2,0.76302,70
9,top,1,7,3,0.92503,47
9,top,1,7,4,0.98499,31
9,top,1,7,5,0.99,21
9,top,1,7,6,0.99,14
9,top,2,0,-6,0.01,266
9,top,2,0,-5,0.01,396
9,top,2,0,-4,0.01,591
9,top,2,0,-3,0.03151,882
9,top,2,0,-2,0.12944,1315
9,top,2,0,-1,0.34255,1962
9,top,2,0,0,0.62351,2927
9,top,2,0,1,0.8499,1962
9,top,2,0,2,0.96099,1315
9,top,2,0,3,0.99,882
9,top,2,0,4,0.99,591
9,top,2,0,5,0.99,396
9,top,2,0,6,0.99,266
9,top,2,1,-6,0.01,146
9,top,2,1,-5,0.01,218
9,top,2,1,-4,0.01,325
9,top,2,1,-3,0.02549,485
9,top,2,1,-2,0.11112,723
9,top,2,1,-1,0.3098,1079
9,top,2,1,0,0.58862,1610
9,top,2,1,1,0.82764,1079
9,top,2,1,2,0.95258,723
9,top,2,1,3,0.99,485
9,top,2,1,4,0.99,325
9,top,2,1,5,0.99,218
9,top,2,1,6,0.99,146
9,top,2,2,-6,0.01,80
9,top,2,2,-5,0.01,119
9,top,2,2,-4,0.01,177
9,top,2,2,-3,0.02162,265
9,top,2,2,-2,0.09857,395
9,top,2,2,-1,0.28604,589
9,top,2,2,0,0.56183,878
9,top,2,2,1,0.80956,589
9,top,2,2,2,0.94533,395
9,top,2,2,3,0.99,265
9,top,2,2,4,0.99,177
9,top,2,2,5,0.99,119
9,top,2,2,6,0.99,80
9,top,2,3,-6,0.01,48
9,top,2,3,-5,0.01,71
9,top,2,3,-4,0.01,106
9,top,2,3,-3,0.01776,159
9,top,2,3,-2,0.08537,237
9,top,2,3,-1,0.25965,353
9,top,2,3,0,0.53046,527
9,top,2,3,1,0.78723,353
9,top,2,3,2,0.93589,237
9,top,2,3,3,0.98784,159
9,top,2,3,4,0.99,106
9,top,2,3,5,0.99,71
9,top,2,3,6,0.99,48
9,top,2,4,-6,0.01,27
9,top,2,4,-5,0.01,40
9,top,2,4,-4,0.01,59
9,top,2,4,-3,0.02036,88
9,top,2,4,-2,0.09434,132
9,top,2,4,-1,0.27775,196
9,top,2,4,0,0.55216,293
9,top,2,4,1,0.80281,196
9,top,2,4,2,0.94254,132
9,top,2,4,3,0.9895,88
9,top,2,4,4,0.99,59
9,top,2,4,5,0.99,40
9,top,2,4,6,0.99,27
9,top,2,5,-6,0.01,27
9,top,2,5,-5,0.01,40
9,top,2,5,-4,0.01,59
9,top,2,5,-3,0.01624,88
9,top,2,5,-2,0.07993,132
9,top,2,5,-1,0.2483,196
9,top,2,5,0,0.51641,293
9,top,2,5,1,0.77682,196
9,top,2,5,2,0.9313,132
9,top,2,5,3,0.98666,88
9,top,2,5,4,0.99,59
9,top,2,5,5,0.99,40
9,top,2,5,6,0.99,27
9,top,2,6,-6,0.01,19
9,top,2,6,-5,0.01,28
9,top,2,6,-4,0.01,41
9,top,2,6,-3,0.01343,62
9,top,2,6,-2,0.06944,92
9,top,2,6,-1,0.22555,137
9,top,2,6,0,0.48712,205
9,top,2,6,1,0.75425,137
9,top,2,6,2,0.92094,92
9,top,2,6,3,0.98387,62
9,top,2,6,4,0.99,41
9,top,2,6,5,0.99,28
9,top,2,6,6,0.99,19
9,top,2,7,-6,0.01,13
9,top,2,7,-5,0.01,20
9,top,2,7,-4,0.01,30
9,top,2,7,-3,0.01,44
9,top,2,7,-2,0.05418,66
9,top,2,7,-1,0.18995,98
9,top,2,7,0,0.43796,146
9,top,2,7,1,0.7136,98
9,top,2,7,2,0.90088,66
9,top,2,7,3,0.97806,44
9,top,2,7,4,0.99,30
9,top,2,7,5,0.99,20
9,top,2,7,6,0.99,13
9,bottom,0,0,-6,0.01,312
9,bottom,0,0,-5,0.01,466
9,bottom,0,0,-4,0.01,695
9,bottom,0,0,-3,0.01,1037
9,bottom,0,0,-2,0.07587,1547
9,bottom,0,0,-1,0.32128,2309
9,bottom,0,0,0,0.68518,3444
9,bottom,0,0,1,0.92568,2309
9,bottom,0,0,2,0.99,1547
9,bottom,0,0,3,0.99,1037
9,bottom,0,0,4,0.99,695
9,bottom,0,0,5,0.99,466
9,bottom,0,0,6,0.99,312
9,bottom,0,1,-6,0.01,172
9,bottom,0,1,-5,0.01,256
9,bottom,0,1,-4,0.01,382
